code,name,terrestrial,freshwater,marine,oligohaline,status,eu_concern
R11109,Peronospora sisymbrii-officinalis,1,0,0,0,C,0
R11110,Peronospora sparsa,1,0,0,0,A,0
R11112,Peronospora statices,1,0,0,0,C,0
R11116,Peronospora tomentosa,1,0,0,0,C,0
R11117,Peronospora trifoliorum,1,0,0,0,C,0
R11119,Peronospora violae,1,0,0,0,C,0
R11120,Perophora japonica,0,0,1,0,C,0
R11121,Perovskia atriplicifolia,1,0,0,0,A,0
R11122,Persea americana,1,0,0,0,A,0
R11123,Persea indica,1,0,0,0,A,0
R11126,Persicaria amplexicaulis,1,0,0,0,A,0
R11127,Persicaria campanulata,1,0,0,0,A,0
R11129,Persicaria lanigera,1,0,0,0,A,0
R11133,Persicaria maculosa,1,0,0,0,A,0
R11137,Persicaria mitis,1,0,0,0,A,0
R11141,Persicaria sagittata,1,0,0,0,A,0
R11143,Persicaria senegalensis,1,0,0,0,A,0
R11145,Persicaria wallichii,1,0,0,0,A,0
R11147,Persicaria weyrichii,1,0,0,0,A,0
R11148,Persicaria x fennica,1,0,0,0,Q,0
R11149,Pestalotiopsis guepinii,1,0,0,0,C,0
R11150,Pestalotiopsis maculans,1,0,0,0,C,0
R11152,Petasites albus,1,0,0,0,A,0
R11154,Petasites hybridus,1,0,0,0,A,0
R11155,Petasites japonicus,1,0,0,0,A,0
R11157,Petasites spurius,1,0,0,0,A,0
R11158,Petrea volubilis,1,0,0,0,A,0
R11159,Petricolaria pholadiformis,0,0,1,0,A,0
R11160,Petrobia lupini,1,0,0,0,A,0
R11163,Petrorhagia nanteuilii,1,0,0,0,A,0
R11164,Petrorhagia prolifera,1,0,0,0,A,0
R11165,Petrorhagia saxifraga,1,0,0,0,A,0
R11166,Petroscirtes ancylodon,0,0,1,0,A,0
R11167,Petroselinum crispum,1,0,0,0,A,0
R11168,Petroselinum segetum,1,0,0,0,A,0
R11171,Petunia axillaris,1,0,0,0,A,0
R11174,Petunia integrifolia,1,0,0,0,A,0
R11175,Petunia x atkinsiana,1,0,0,0,A,0
R11176,Petunia x punctata,1,0,0,0,Q,0
R11177,Peucedanum austriacum,1,0,0,0,A,0
R11179,Peucedanum officinale,1,0,0,0,A,0
R11180,Peucedanum ostruthium,1,0,0,0,A,0
R11181,Peucedanum verticillare,1,0,0,0,A,0
R11182,Pezicula houghtonii,1,0,0,0,C,0
R11183,Pezicula malicorticis,1,0,0,0,C,0
R11184,Peziza ostracoderma,1,0,0,0,C,0
R11185,Pezothrips kellyanus,1,0,0,0,A,0
R11188,Phacelia campanularia,1,0,0,0,A,0
R11189,Phacelia ciliata,1,0,0,0,A,0
R11190,Phacelia congesta,1,0,0,0,A,0
R11191,Phacelia minor,1,0,0,0,A,0
R11192,Phacelia purshii,1,0,0,0,A,0
R11193,Phacelia tanacetifolia,1,0,0,0,A,0
R11194,Phacidium coniferarum,1,0,0,0,C,0
R11195,Phacophallus parumpunctatus,1,0,0,0,A,0
R11196,Phaedon brassicae,1,0,0,0,A,0
R11201,Phaeocryptopus gaeumannii,1,0,0,0,A,0
R11202,Phaeocryptopus nudus,1,0,0,0,C,0
R11203,Phaeocystis pouchetii,0,0,1,0,C,0
R11204,Pseudocercospora griseola,1,0,0,0,A,0
R11205,Phaeosphaeria eustoma,1,0,0,0,C,0
R11207,Phagocata woodworthi,0,1,0,0,A,0
R11211,Phalacrocorax carbo,1,0,0,0,A,0
R11213,Phalacroloma strigosum,1,0,0,0,A,0
R11214,Phalacrus brisouti,1,0,0,0,C,0
R11215,Phalacrus corruscus,1,0,0,0,A,0
R11216,Phalacrus politus,1,0,0,0,A,0
R11217,Phalaris angusta,1,0,0,0,A,0
R11218,Phalaris arundinacea,1,0,0,0,A,0
R11220,Phalaris brachystachys,1,0,0,0,A,0
R11221,Phalaris canariensis,1,0,0,0,A,0
R11223,Phalaris coerulescens,1,0,0,0,A,0
R11224,Phalaris minor,1,0,0,0,A,0
R11225,Phalaris paradoxa,1,0,0,0,A,0
R11226,Phalaris platensis,1,0,0,0,A,0
R11227,Phalaris truncata,1,0,0,0,A,0
R11229,Phallus impudicus,1,0,0,0,C,0
R11233,Pharaxonotha kirschii,1,0,0,0,C,0
R11234,Phaseolus coccineus,1,0,0,0,A,0
R11235,Phaseolus lunatus,1,0,0,0,A,0
R11236,Phaseolus vulgaris,1,0,0,0,A,0
R11237,Phasia barbifrons,1,0,0,0,A,0
R11238,Phasianus colchicus,1,0,0,0,A,0
R11239,Phasianus colchicus colchicus,1,0,0,0,A,0
R11240,Phasianus versicolor,1,0,0,0,Q,0
R11248,Pheidole anastasii,1,0,0,0,A,0
R11249,Pheidole bilimeki,1,0,0,0,A,0
R11251,Pheidole fervens,1,0,0,0,A,0
R11252,Pheidole guineensis,1,0,0,0,A,0
R11254,Pheidole megacephala,1,0,0,0,A,0
R11255,Pheidole noda,1,0,0,0,A,0
R11256,Pheidole pallidula,1,0,0,0,A,0
R11260,Phellinus igniarius,1,0,0,0,C,0
R11262,Phellinus pomaceus,1,0,0,0,C,0
R11263,Phellodendron amurense,1,0,0,0,A,0
R11265,Phenacoccus aceris,1,0,0,0,A,0
R11266,Phenacoccus gossypii,1,0,0,0,Q,0
R11267,Phenacoccus madeirensis,1,0,0,0,A,0
R11269,Phenacoccus solani,1,0,0,0,A,0
R11270,Phenolia tibialis,1,0,0,0,A,0
R11271,Pheretima barbadensis,1,0,0,0,NULL,0
R11272,Pheretima heterochaeta,1,0,0,0,NULL,0
R11273,Pheretima rodericensis,1,0,0,0,NULL,0
R11274,Pheucticus ludovicianus,1,0,0,0,Q,0
R11276,Phialophora cinerescens,1,0,0,0,A,0
R11277,Phialophora gregata,1,0,0,0,A,0
R11278,Phibalothrips peringueyi,1,0,0,0,A,0
R11279,Phidippus regius,1,0,0,0,Q,0
R11280,Philadelphus coronarius,1,0,0,0,A,0
R11282,Philadelphus inodorus,1,0,0,0,A,0
R11283,Philadelphus pubescens,1,0,0,0,C,0
R11285,Philaenus spumarius,1,0,0,0,A,0
R11286,Philhygra palustris,1,0,0,0,A,0
R11287,Philochthus guttula,1,0,0,0,Q,0
R11288,Philometroides sanguinea,0,1,0,0,C,0
R11290,Philonthus concinnus,1,0,0,0,A,0
R11291,Philonthus discoideus,1,0,0,0,A,0
R11292,Philonthus fenestratus,1,0,0,0,A,0
R11293,Philonthus fimetarius,1,0,0,0,A,0
R11294,Philonthus longicornis,1,0,0,0,A,0
R11295,Philonthus marginatus,1,0,0,0,A,0
R11297,Philonthus politus,1,0,0,0,A,0
R11298,Philonthus quisquiliarius,1,0,0,0,A,0
R11299,Philonthus rectangulus,1,0,0,0,A,0
R11300,Philonthus spinipes,1,0,0,0,A,0
R11301,Philonthus umbratilis,1,0,0,0,A,0
R11302,Philopedon plagiatum,1,0,0,0,A,0
R11304,Philorhizus vectensis,1,0,0,0,Q,0
R11306,Philothermus montandoni,1,0,0,0,A,0
R11307,Phlebodium aureum,1,0,0,0,A,0
R11309,Phleum arenarium,1,0,0,0,A,0
R11310,Phleum echinatum,1,0,0,0,A,0
R11311,Phleum exaratum,1,0,0,0,A,0
R11312,Phleum hirsutum,1,0,0,0,A,0
R11313,Phleum paniculatum,1,0,0,0,A,0
R11314,Phleum phleoides,1,0,0,0,A,0
R11315,Phleum pratense,1,0,0,0,A,0
R11317,Phleum subulatum,1,0,0,0,A,0
R11321,Phloeopora teres,1,0,0,0,A,0
R11322,Phloeopora testacea,1,0,0,0,A,0
R11323,Phloeosinus armatus,1,0,0,0,A,0
R11324,Phloeosinus aubei,1,0,0,0,Q,0
R11325,Phloeosinus rudis,1,0,0,0,A,0
R11328,Phloeotribus caucasicus,1,0,0,0,Q,0
R11329,Phloeotribus liminaris,1,0,0,0,A,0
R11330,Phloeotribus scarabaeoides,1,0,0,0,Q,0
R11331,Phlomis fruticosa,1,0,0,0,A,0
R11332,Phlomis russeliana,1,0,0,0,A,0
R11333,Phlomis tuberosa,1,0,0,0,A,0
R11334,Phlox drummondii,1,0,0,0,A,0
R11335,Phlox hortorum,1,0,0,0,A,0
R11336,Phlox paniculata,1,0,0,0,A,0
R11337,Phlox subulata,1,0,0,0,A,0
R11339,Phlugiolopsis henryi,1,0,0,0,C,0
R11342,Phodopus sungorus,1,0,0,0,Q,0
R11343,Phoenicococcus marlatti,1,0,0,0,A,0
R11344,Phoenicopterus chilensis,1,0,0,0,A,0
R11345,Phoenicopterus minor,1,0,0,0,Q,0
R11346,Phoenicopterus roseus,1,0,0,0,Q,0
R11347,Phoenicopterus ruber,1,0,0,0,Q,0
R11350,Phoenicurus leucocephalus,1,0,0,0,Q,0
R11351,Phoenix canariensis,1,0,0,0,A,0
R11352,Phoenix dactylifera,1,0,0,0,A,0
R11354,Phoetalia circumvagans,1,0,0,0,A,0
R11355,Phoetalia pallida,1,0,0,0,A,0
R11356,Pholcus opilionoides,1,0,0,0,A,0
R11357,Pholcus phalangioides,1,0,0,0,C,0
R11358,Pholiurus pannonicus,1,0,0,0,A,0
R11359,Phoma exigua var. foveata,1,0,0,0,A,0
R11360,Phoma phlogis,1,0,0,0,C,0
R11362,Phomopsis juniperivora,1,0,0,0,A,0
R11364,Phomopsis sclerotioides,1,0,0,0,C,0
R11365,Phomopsis vexans,1,0,0,0,A,0
R11367,Phoracantha recurva,1,0,0,0,A,0
R11368,Phoracantha semipunctata,1,0,0,0,A,0
R11370,Phormium tenax,1,0,0,0,A,0
R11371,Phorodon humuli,1,0,0,0,Q,0
R11376,Photinia davidiana,1,0,0,0,A,0
R11380,Photinia serratifolia,1,0,0,0,A,0
R11382,Phoxinus phoxinus,0,1,0,0,A,0
R11383,Phradonoma tricolor,1,0,0,0,A,0
R11387,Phragmidium fusiforme,1,0,0,0,C,0
R11390,Phragmidium potentillae,1,0,0,0,C,0
R11395,Phryneta leprosa,1,0,0,0,A,0
R11397,Phthorimaea operculella,1,0,0,0,A,0
R11398,Phuopsis stylosa,1,0,0,0,A,0
R11399,Phycita diaphana,1,0,0,0,A,0
R11400,Phygelius capensis,1,0,0,0,A,0
R11401,Phyla nodiflora,1,0,0,0,A,0
R11403,Phyllachora ambrosiae,1,0,0,0,A,0
R11404,Phyllachora cynodontis,1,0,0,0,C,0
R11405,Phyllachora eucalypti,1,0,0,0,C,0
R11406,Phyllachora trifolii,1,0,0,0,C,0
R11407,Phyllanthus niruri,1,0,0,0,A,0
R11408,Phyllanthus tenellus,1,0,0,0,A,0
R11410,Phyllaphis fagi,1,0,0,0,Q,0
R11411,Phyllocnistis citrella,1,0,0,0,A,0
R11412,Phyllocnistis vitegenella,1,0,0,0,A,0
R11413,Phyllocoptes adalius,1,0,0,0,A,0
R11414,Phyllocoptes azaleae,1,0,0,0,A,0
R11415,Phyllocoptruta oleivora,1,0,0,0,A,0
R11416,Phyllodiplosis cocciferae,1,0,0,0,A,0
R11417,Phyllodrepa puberula,1,0,0,0,A,0
R11418,Phyllonorycter geniculella,1,0,0,0,A,0
R11419,Phyllonorycter issikii,1,0,0,0,A,0
R11420,Phyllonorycter joannisi,1,0,0,0,A,0
R11421,Phyllonorycter leucographella,1,0,0,0,A,0
R11422,Phyllonorycter messaniella,1,0,0,0,A,0
R11423,Phyllonorycter platani,1,0,0,0,A,0
R11424,Phyllonorycter robiniella,1,0,0,0,A,0
R11425,Phyllonorycter strigulatella,1,0,0,0,A,0
R11426,Phyllorhiza punctata,0,0,1,0,A,0
R11427,Phylloscopus trochiloides,1,0,0,0,Q,0
R11428,Phyllostachys aurea,1,0,0,0,A,0
R11429,Phyllostachys edulis,1,0,0,0,A,0
R11430,Phyllostachys nigra,1,0,0,0,A,0
R11432,Phyllostachys sulphurea,1,0,0,0,A,0
R11433,Phyllostachys viridiglaucescens,1,0,0,0,A,0
R11434,Phyllosticta mahoniicola,1,0,0,0,C,0
R11435,Phyllosticta violae,1,0,0,0,C,0
R11438,Phymatocera aterrima,1,0,0,0,A,0
R11440,Phymatodes testaceus,1,0,0,0,A,0
R11441,Phymatosorus diversifolius,1,0,0,0,A,0
R11444,Physalis alkekengi,1,0,0,0,A,0
R11446,Physalis alkekengi var. franchetii,1,0,0,0,A,0
R11447,Physalis angulata,1,0,0,0,A,0
R11449,Physalis cinerascens,1,0,0,0,A,0
R11453,Physalis grisea,1,0,0,0,A,0
R11454,Physalis heterophylla,1,0,0,0,A,0
R11455,Physalis hispida,1,0,0,0,Q,0
R11457,Physalis minima,1,0,0,0,A,0
R11458,Physalis peruviana,1,0,0,0,A,0
R11459,Physalis philadelphica,1,0,0,0,A,0
R11461,Physalis pubescens,1,0,0,0,A,0
R11463,Physalis virginiana,1,0,0,0,A,0
R11464,Physalis viscosa,1,0,0,0,A,0
R11467,Physella acuta,0,1,0,0,A,0
R11468,Physella gyrina,0,1,0,0,A,0
R11473,Physocarpus opulifolius,1,0,0,0,A,0
R11475,Physoderma alfalfae,1,0,0,0,C,0
R11476,Physoderma maydis,1,0,0,0,A,0
R11478,Physospermum cornubiense,1,0,0,0,A,0
R11479,Physostegia virginiana,1,0,0,0,A,0
R11480,Phyteuma nigrum,1,0,0,0,A,0
R11481,Phyteuma scheuchzeri,1,0,0,0,A,0
R11483,Phyteuma spicatum subsp. caeruleum,1,0,0,0,A,0
R11484,Phyteuma spicatum subsp. spicatum,1,0,0,0,A,0
R11485,Phytolacca americana,1,0,0,0,A,0
R11486,Phytolacca dioica,1,0,0,0,A,0
R11487,Phytolacca esculenta,1,0,0,0,A,0
R11488,Phytolacca heterotepala,1,0,0,0,A,0
R11489,Phytolacca octandra,1,0,0,0,Q,0
R11490,Phytolacca polyandra,1,0,0,0,A,0
R11491,Phytoliriomyza melampyga,1,0,0,0,A,0
R11492,Phytomyza gymnostoma,1,0,0,0,A,0
R11493,Phytomyza hellebori,1,0,0,0,A,0
R11494,Phytomyza syngenesiae,1,0,0,0,A,0
R11497,Phytophthora boehmeriae,1,0,0,0,A,0
R11498,Phytophthora cactorum,1,0,0,0,C,0
R11499,Phytophthora cambivora,1,0,0,0,A,0
R11500,Phytophthora capsici,1,0,0,0,A,0
R11501,Phytophthora cinnamomi,1,0,0,0,A,0
R11503,Phytophthora citrophthora,1,0,0,0,C,0
R11504,Phytophthora cryptogea,1,0,0,0,C,0
R11505,Phytophthora drechsleri,1,0,0,0,A,0
R11506,Phytophthora erythroseptica,1,0,0,0,C,0
R11507,Phytophthora fragariae,1,0,0,0,C,0
R11509,Phytophthora fragariae var. rubi,1,0,0,0,C,0
R11510,Phytophthora hedraiandra,1,0,0,0,C,0
R11511,Phytophthora ilicis,1,0,0,0,C,0
R11512,Phytophthora infestans,1,0,0,0,A,0
R11513,Phytophthora inundata,1,0,0,0,C,0
R11514,Phytophthora kernoviae,1,0,0,0,A,0
R11515,Phytophthora lateralis,1,0,0,0,A,0
R11517,Phytophthora megasperma,1,0,0,0,C,0
R11519,Phytophthora palmivora,1,0,0,0,A,0
R11520,Phytophthora quercina,1,0,0,0,C,0
R11521,Phytophthora ramorum,1,0,0,0,A,0
R11522,Phytophthora sojae,1,0,0,0,A,0
R11523,Phytophthora syringae,1,0,0,0,C,0
R11524,Phytophthora tropicalis,1,0,0,0,A,0
R11525, 'Candidatus Phytoplasma asteris',1,0,0,0,Q,0
R11526, 'Candidatus Phytoplasma mali',1,0,0,0,Q,0
R11527, 'Candidatus Phytoplasma prunorum',1,0,0,0,Q,0
R11528, 'Candidatus Phytoplasma pyri',1,0,0,0,Q,0
R11529, 'Candidatus Phytoplasma trifolii',1,0,0,0,Q,0
R11531,Phytoseiulus persimilis,1,0,0,0,A,0
R11532,Piaractus brachypomus,0,1,0,0,A,0
R11533,Pica pica,1,0,0,0,A,0
R11534,Picea abies,1,0,0,0,A,0
R11536,Picea alcockiana,1,0,0,0,Q,0
R11537,Picea engelmannii,1,0,0,0,A,0
R11538,Picea glauca,1,0,0,0,A,0
R11540,Picea mariana,1,0,0,0,A,0
R11541,Picea omorika,1,0,0,0,A,0
R11542,Picea orientalis,1,0,0,0,A,0
R11543,Picea pungens,1,0,0,0,A,0
R11544,Picea sitchensis,1,0,0,0,A,0
R11545,Picea x lutzii,1,0,0,0,A,0
R11546,Picnomon acarna,1,0,0,0,A,0
R11549,Picris hieracioides,1,0,0,0,A,0
R11550,Picris hieracioides subsp. spinulosa,1,0,0,0,A,0
R11551,Picris hieracioides subsp. villarsii,1,0,0,0,Q,0
R11552,Picris pauciflora,1,0,0,0,A,0
R11555,Pieris floribunda,1,0,0,0,A,0
R11557,Pieris rapae,1,0,0,0,A,0
R11560,Pikea californica,0,0,1,0,A,0
R11562,Pilea hyalina,1,0,0,0,A,0
R11563,Pilea microphylla,1,0,0,0,A,0
R11564,Pilea peperomioides,1,0,0,0,A,0
R11565,Pileolaria berkeleyana,0,0,1,0,A,0
R11566,Pileolaria militaris,0,0,1,0,C,0
R11569,Pilosella aurantiaca subsp. aurantiaca,1,0,0,0,A,0
R11575,Pilosella caespitosa subsp. colliniformis,1,0,0,0,A,0
R11580,Pilosella dubia,1,0,0,0,A,0
R11581,Pilosella flagellaris,1,0,0,0,A,0
R11583,Pilosella floribunda,1,0,0,0,A,0
R11589,Pilumnoides inglei,0,0,1,0,A,0
R11590,Pilumnopeus vauquelini,0,0,1,0,A,0
R11591,Pilumnus spinifer,0,0,1,0,A,0
R11592,Pimephales promelas,0,1,0,0,A,0
R11593,Pimpinella anisoides,1,0,0,0,A,0
R11594,Pimpinella anisum,1,0,0,0,A,0
R11595,Pimpinella cretica,1,0,0,0,A,0
R11596,Pimpinella lutea,1,0,0,0,A,0
R11597,Pimpinella major,1,0,0,0,A,0
R11598,Pimpinella peregrina,1,0,0,0,A,0
R11599,Pimpinella saxifraga,1,0,0,0,A,0
R11600,Pimpinella saxifraga subsp. nigra,1,0,0,0,A,0
R11601,Pimpinella villosa,1,0,0,0,A,0
R11602,Pinctada imbricata radiata,0,0,1,0,A,0
R11603,Pinctada margaritifera,0,0,1,0,A,0
R11604,Pinellia ternata,1,0,0,0,A,0
R11605,Pineus cembrae,1,0,0,0,Q,0
R11606,Pineus orientalis,1,0,0,0,A,0
R11608,Pineus pini,1,0,0,0,Q,0
R11610,Pineus similis,1,0,0,0,A,0
R11612,Pinguicula crystallina,1,0,0,0,Q,0
R11613,Pinguicula grandiflora,1,0,0,0,A,0
R11614,Pinguipes brasilianus,0,0,1,0,A,0
R11615,Pinnaspis aspidistrae,1,0,0,0,A,0
R11616,Pinnaspis buxi,1,0,0,0,C,0
R11618,Pinnaspis strachani,1,0,0,0,C,0
R11619,Pinus aristata,1,0,0,0,A,0
R11620,Pinus banksiana,1,0,0,0,A,0
R11621,Pinus canariensis,1,0,0,0,A,0
R11622,Pinus cembra,1,0,0,0,A,0
R11626,Pinus contorta var. latifolia,1,0,0,0,A,0
R11627,Pinus contorta var. murrayana,1,0,0,0,A,0
R11628,Pinus coulteri,1,0,0,0,A,0
R11629,Pinus halepensis,1,0,0,0,A,0
R11630,Pinus halepensis subsp. halepensis,1,0,0,0,A,0
R11632,Pinus mugo,1,0,0,0,A,0
R11633,Pinus mugo subsp. mugo,1,0,0,0,A,0
R11638,Pinus nigra subsp. laricio,1,0,0,0,A,0
R11639,Pinus nigra subsp. nigra,1,0,0,0,A,0
R11642,Pinus peuce,1,0,0,0,A,0
R11643,Pinus pinaster,1,0,0,0,A,0
R11644,Pinus pinea,1,0,0,0,A,0
R11645,Pinus ponderosa,1,0,0,0,A,0
R11646,Pinus radiata,1,0,0,0,A,0
R11647,Pinus rigida,1,0,0,0,A,0
R11648,Pinus sibirica,1,0,0,0,A,0
R11649,Pinus strobus,1,0,0,0,A,0
R11650,Pinus sylvestris,1,0,0,0,A,0
R11651,Pinus uncinata,1,0,0,0,A,0
R11652,Pinus wallichiana,1,0,0,0,A,0
R11654,Pionus maximiliani,1,0,0,0,Q,0
R11655,Pionus menstrus,1,0,0,0,Q,0
R11656,Piophila casei,1,0,0,0,A,0
R11658,Piptatherum miliaceum,1,0,0,0,A,0
R11659,Piptatherum miliaceum subsp. thomasii,1,0,0,0,A,0
R11660,Piranga leucoptera,1,0,0,0,Q,0
R11662,Piscicola haranti,0,1,0,0,A,0
R11665,Pisolithus arhizus,1,0,0,0,C,0
R11666,Pissodes castaneus,1,0,0,0,Q,0
R11667,Pissodes gyllenhali,1,0,0,0,Q,0
R11669,Pissodes piniphilus,1,0,0,0,Q,0
R11670,Pistacia vera,1,0,0,0,A,0
R11671,Pistia stratiotes,0,1,0,0,A,0
R11672,Pistosia dactyliferae,1,0,0,0,A,0
R11673,Pisum sativum,1,0,0,0,A,0
R11674,Pisum sativum subsp. sativum,1,0,0,0,A,0
R11676,Pithemera bicincta,1,0,0,0,NULL,0
R11677,Pithophora oedogonia,0,1,0,0,A,0
R11678,Pithya cupressina,1,0,0,0,C,0
R11679,Pitrufquenia coypus,1,0,0,0,A,0
R11680,Pittosporum crassifolium,1,0,0,0,A,0
R11681,Pittosporum tenuifolium,1,0,0,0,A,0
R11682,Pittosporum tobira,1,0,0,0,A,0
R11683,Pittosporum undulatum,1,0,0,0,A,0
R11684,Pityogenes bidentatus,1,0,0,0,Q,0
R11685,Pityogenes quadridens,1,0,0,0,A,0
R11686,Pityohyphantes phrygianus,1,0,0,0,C,0
R11687,Pityokteines curvidens,1,0,0,0,A,0
R11688,Pityophthorus micrographus,1,0,0,0,Q,0
R11689,Pityophthorus traegardhi,1,0,0,0,Q,0
R11690,Pityrogramma calomelanos,1,0,0,0,A,0
R11691,Pityrogramma ebenea,1,0,0,0,A,0
R11692,Placonotus testaceus,1,0,0,0,Q,0
R11693,Placopsidella phaenota,1,0,0,0,A,0
R11694,Placotettix taeniatifrons,1,0,0,0,Q,0
R11695,Plagiobothrys scouleri,1,0,0,0,A,0
R11696,Plagiochila retrorsa,1,0,0,0,A,0
R11697,Plagiolepis alluaudi,1,0,0,0,A,0
R11698,Plagiolepis exigua,1,0,0,0,A,0
R11700,Plagiolepis obscuriscapa,1,0,0,0,A,0
R11701,Plagiolepis pygmaea,1,0,0,0,A,0
R11708,Planococcus citri,1,0,0,0,A,0
R11709,Planococcus ficus,1,0,0,0,C,0
R11710,Planococcus halli,1,0,0,0,A,0
R11711,Planococcus vovae,1,0,0,0,C,0
R11712,Planogypsina acervalis,0,0,1,0,C,0
R11713,Planorbarius corneus,0,1,0,0,A,0
R11720,Plantago afra,1,0,0,0,A,0
R11721,Plantago alpina,1,0,0,0,A,0
R11722,Plantago aristata,1,0,0,0,A,0
R11723,Plantago bellardii,1,0,0,0,A,0
R11725,Plantago coronopus,1,0,0,0,A,0
R11727,Plantago depressa,1,0,0,0,A,0
R11728,Plantago gentianoides,1,0,0,0,A,0
R11729,Plantago heterophylla,1,0,0,0,A,0
R11731,Plantago lagopus,1,0,0,0,A,0
R11733,Plantago lanceolata,1,0,0,0,A,0
R11735,Plantago loeflingii,1,0,0,0,A,0
R11736,Plantago macrorhiza,1,0,0,0,A,0
R11737,Plantago major,1,0,0,0,A,0
R11738,Plantago major subsp. major,1,0,0,0,A,0
R11739,Plantago maxima,1,0,0,0,A,0
R11740,Plantago media,1,0,0,0,A,0
R11741,Plantago myosuros,1,0,0,0,A,0
R11742,Plantago ovata,1,0,0,0,A,0
R11744,Plantago rugelii,1,0,0,0,A,0
R11745,Plantago sempervirens,1,0,0,0,A,0
R11747,Plantago virginica,1,0,0,0,A,0
R11750,Plasmodiophora brassicae,1,0,0,0,C,0
R11756,Plasmopara angustiterminalis,1,0,0,0,A,0
R11758,Plasmopara halstedii,1,0,0,0,A,0
R11760,Plasmopara obducens,1,0,0,0,C,0
R11761,Plasmopara pastinacae,1,0,0,0,C,0
R11762,Plasmopara viticola,1,0,0,0,A,0
R11764,Platalea alba,1,0,0,0,Q,0
R11765,Platanus occidentalis,1,0,0,0,A,0
R11767,Platanus orientalis,1,0,0,0,A,0
R11768,Platanus x hispanica,1,0,0,0,Q,0
R11769,Platax teira,0,0,1,0,A,0
R11771,Platorchestia platensis,1,0,1,0,C,0
R11772,Platyarthrus schoebli,1,0,0,0,A,0
R11774,Platycercus elegans,1,0,0,0,Q,0
R11775,Platycercus eximius,1,0,0,0,Q,0
R11776,Platycercus icterotis,1,0,0,0,Q,0
R11777,Platycerium bifurcatum,1,0,0,0,A,0
R11778,Platycladus orientalis,1,0,0,0,A,0
R11780,Platyedra subcinerea,1,0,0,0,A,0
R11782,Platypus curtus,1,0,0,0,Q,0
R11783,Platypus cylindrus,1,0,0,0,Q,0
R11784,Platypus parallelus,1,0,0,0,Q,0
R11785,Platypus penetralis,1,0,0,0,Q,0
R11786,Platyscapa quadraticeps,1,0,0,0,A,0
R11788,Plecoglossus altivelis,0,1,0,0,C,0
R11789,Plecostachys serpyllifolia,1,0,0,0,A,0
R11791,Plectranthus fruticosus,1,0,0,0,A,0
R11793,Plegaderus otti,1,0,0,0,Q,0
R11799,Pleioblastus simonii,1,0,0,0,A,0
R11801,Pleospora allii,1,0,0,0,C,0
R11802,Pleospora betae,1,0,0,0,C,0
R11803,Pleospora herbarum,1,0,0,0,C,0
R11804,Pleospora herbarum var. herbarum,1,0,0,0,C,0
R11805,Pleospora herbarum var. sarciniformis,1,0,0,0,C,0
R11806,Plesiothrips perplexus,1,0,0,0,A,0
R11807,Pleurochaete malacophylla,1,0,0,0,C,0
R11809,Pleurodiscus balmei,1,0,0,0,NULL,0
R11811,Pleurophorus caesus,1,0,0,0,Q,0
R11813,Pleurosigma simonsenii,0,0,1,0,A,0
R11815,Pleurospermum austriacum,1,0,0,0,A,0
R11816,Plexippus paykulli,1,0,0,0,C,0
R11820,Plioreocepta poeciloptera,1,0,0,0,A,0
R11822,Plocamium secundatum,0,0,1,0,A,0
R11823,Plocamopherus ocellatus,0,0,1,0,A,0
R11825,Ploceus cucullatus,1,0,0,0,Q,0
R11826,Ploceus galbula,1,0,0,0,A,0
R11829,Ploceus luteolus,1,0,0,0,Q,0
R11831,Ploceus melanocephalus,1,0,0,0,A,0
R11833,Ploceus subaureus,1,0,0,0,Q,0
R11834,Ploceus velatus,1,0,0,0,Q,0
R11835,Ploceus vitellinus,1,0,0,0,Q,0
R11836,Plochionus pallens,1,0,0,0,A,0
R11837,Plodia interpunctella,1,0,0,0,C,0
R11838,Ploiaria chilensis,1,0,0,0,C,0
R11839,Plotosus lineatus,0,0,1,0,A,0
R11840,Plum pox virus,1,0,0,0,NULL,0
R11841,Plumatella casmiana,0,1,0,0,C,0
R11842,Plumatella fungosa,0,1,0,0,C,0
R11843,Plumatella repens,0,1,0,0,C,0
R11844,Plumbago auriculata,1,0,0,0,A,0
R11846,Plumeria rubra,1,0,0,0,A,0
R11847,Plutella porrectella,1,0,0,0,A,0
R11848,Plutella xylostella,1,0,0,0,A,0
R11849,Pluteus variabilicolor,1,0,0,0,A,0
R11850,Pluvianus aegyptius,1,0,0,0,Q,0
R11851,Pnigalio agraules,1,0,0,0,A,0
R11852,Pnigalio longulus,1,0,0,0,A,0
R11853,Poa alpina,1,0,0,0,A,0
R11854,Poa annua,1,0,0,0,A,0
R11855,Poa bulbosa,1,0,0,0,A,0
R11857,Poa chaixii,1,0,0,0,A,0
R11858,Poa compressa,1,0,0,0,A,0
R11861,Poa flabellata,1,0,0,0,A,0
R11862,Poa infirma,1,0,0,0,A,0
R11863,Poa jubata,1,0,0,0,Q,0
R11864,Poa nemoralis,1,0,0,0,C,0
R11865,Poa palustris,1,0,0,0,A,0
R11870,Poa pratensis subsp. pratensis,1,0,0,0,A,0
R11871,Poa sieberiana,1,0,0,0,A,0
R11872,Poa supina,1,0,0,0,A,0
R11873,Poa trivialis,1,0,0,0,A,0
R11874,Pocadius adustus,1,0,0,0,Q,0
R11875,Podarcis muralis,1,0,0,0,A,0
R11876,Podarcis muralis maculiventris,1,0,0,0,A,0
